Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GradeClass
1.371430737017953,1,0,0,1.0360273673428486,1.355200280903188,0,3,0,0,0,0,4.0
1.371430737017953,0,0,0,-0.4162326029568148,0.8827253054487325,1,4,0,0,0,0,4.0
-0.4075341020133893,1,0,1,-0.7185630069750928,-0.4165808770510198,1,2,0,1,0,0,3.0
-1.2970165215290606,0,3,1,1.358325248478243,-1.5977683156871583,1,1,1,1,0,0,0.0
-0.4075341020133893,1,1,2,1.1093319629456584,1.0008440493123463,1,3,1,1,0,1,4.0
1.371430737017953,0,1,2,0.45428914052542635,-0.6528183647782475,0,3,0,0,0,0,2.0
-1.2970165215290606,0,0,3,-0.8426072707755146,-1.007174596369089,0,1,1,0,0,0,4.0
1.371430737017953,0,1,1,0.5940912475257333,-0.062224645460178266,1,4,1,0,1,0,2.0
1.371430737017953,1,1,3,-0.6418916082207222,0.05589409840343559,0,3,1,0,1,0,3.0
0.4819483175022818,0,0,1,-0.5193193262554049,-0.6528183647782475,1,3,0,1,0,0,2.0
-0.4075341020133893,0,0,2,1.5991443866699522,1.237081537039574,0,4,0,1,0,0,4.0
1.371430737017953,1,1,2,0.021439388246113973,0.528369073857891,0,2,0,0,1,1,4.0
-1.2970165215290606,0,1,2,-1.0651244418652894,-0.4165808770510198,1,2,0,0,0,0,4.0
-1.2970165215290606,1,0,2,0.48767090770313665,-1.715887059550772,0,3,0,0,0,0,0.0
-0.4075341020133893,1,3,1,0.8678181270638391,1.237081537039574,0,2,1,0,0,0,4.0
-1.2970165215290606,0,2,2,0.32413334087696305,0.528369073857891,0,3,0,0,0,0,4.0
1.371430737017953,0,0,3,0.6533471181815105,1.4733190247668018,0,2,0,1,0,0,4.0
-0.4075341020133893,0,1,4,-1.478854726443932,-1.715887059550772,1,2,0,0,1,0,0.0
0.4819483175022818,0,0,1,0.6686994331352872,1.0008440493123463,1,4,1,0,0,0,4.0
0.4819483175022818,1,0,1,1.4223612650698638,-1.007174596369089,0,2,1,0,0,0,1.0
0.4819483175022818,1,0,1,0.5581216649892877,1.4733190247668018,0,3,0,1,0,0,4.0
-0.4075341020133893,0,0,3,-1.1844534501592376,-0.8890558525054751,0,4,0,0,0,0,3.0
0.4819483175022818,0,0,2,-0.5240771769888326,-1.007174596369089,0,2,0,0,0,1,2.0
-1.2970165215290606,0,0,3,-1.6176681466325324,0.05589409840343559,1,2,0,0,0,0,4.0
-0.4075341020133893,1,2,0,-1.3235706953248214,-0.29846213318740594,1,1,1,0,1,0,4.0
-1.2970165215290606,1,0,3,-1.3641220307853306,0.7646065615851186,0,2,1,0,0,0,4.0
1.371430737017953,1,3,1,1.3193589890529307,-0.7709371086418614,1,4,1,0,0,0,1.0
-1.2970165215290606,1,0,2,1.2683352988940753,-1.5977683156871583,1,1,1,1,0,0,0.0
-0.4075341020133893,0,0,2,-0.12168110107621974,0.17401284226704944,0,3,0,0,1,0,4.0
-1.2970165215290606,0,2,1,0.9015555291155728,0.8827253054487325,1,3,0,0,0,0,4.0
0.4819483175022818,1,1,2,0.6377639868222502,-0.29846213318740594,0,1,1,0,0,0,4.0
-0.4075341020133893,0,0,1,1.117037890179377,-0.29846213318740594,1,2,0,1,0,1,2.0
1.371430737017953,1,2,2,-1.1811237115145201,1.0008440493123463,1,1,1,1,0,0,4.0
-1.2970165215290606,0,2,1,0.30364469308320924,0.528369073857891,0,2,0,0,0,0,4.0
0.4819483175022818,1,2,2,-0.49329355645007233,-1.3615308279599305,0,2,0,0,0,0,2.0
-0.4075341020133893,1,1,2,1.737718045160436,0.05589409840343559,0,2,1,0,0,0,3.0
0.4819483175022818,0,0,1,-0.3128390291966781,-1.007174596369089,1,4,0,0,0,0,1.0
0.4819483175022818,0,0,2,0.36136755048304553,-1.125293340232703,0,3,0,1,0,1,2.0
0.4819483175022818,1,0,2,-0.2753341508914024,-0.4165808770510198,0,2,0,1,0,1,3.0
0.4819483175022818,0,1,1,-1.2190422078078211,-1.5977683156871583,1,2,0,1,0,0,1.0
0.4819483175022818,0,0,1,-0.0800004504203816,-0.8890558525054751,1,3,0,1,1,0,1.0
-1.2970165215290606,1,0,1,1.7803050526569097,-0.5346996209146336,1,3,0,1,1,1,1.0
0.4819483175022818,1,0,1,1.383305071356601,-1.007174596369089,0,2,0,0,0,0,2.0
0.4819483175022818,1,2,2,1.4545632566939593,-0.6528183647782475,1,3,1,1,0,0,0.0
-0.4075341020133893,1,2,2,1.3026491530603608,-0.1803433893237921,0,1,0,0,1,0,4.0
1.371430737017953,1,0,0,-1.0923718759986953,0.29213158613066326,0,1,0,1,0,1,4.0
0.4819483175022818,1,0,2,-1.5904698132315778,-1.007174596369089,0,2,1,0,0,0,2.0
1.371430737017953,1,0,1,-1.394629069450033,-0.4165808770510198,1,2,0,0,0,1,4.0
0.4819483175022818,1,2,2,0.09308920348476492,-0.062224645460178266,0,3,1,0,0,0,3.0
-0.4075341020133893,1,3,1,1.3283102859492,0.8827253054487325,0,1,1,0,0,0,4.0
-1.2970165215290606,0,1,2,1.656426736712781,-0.7709371086418614,1,4,0,0,0,0,2.0
-1.2970165215290606,0,1,1,0.23685131796024492,-0.062224645460178266,0,3,0,0,0,0,4.0
-1.2970165215290606,0,2,1,0.08090301562773991,0.7646065615851186,1,1,0,1,0,0,4.0
-0.4075341020133893,1,2,1,-1.5123228475897252,0.7646065615851186,0,2,0,0,0,0,4.0
-1.2970165215290606,1,0,2,0.42101423406078425,1.4733190247668018,1,4,0,1,1,0,4.0
-0.4075341020133893,1,0,2,-1.2758695572375112,1.0008440493123463,0,4,0,0,0,0,4.0
1.371430737017953,0,2,1,0.19429675176122185,-1.715887059550772,0,3,0,1,1,0,0.0
-1.2970165215290606,0,0,2,-0.05963698870732277,1.237081537039574,0,2,0,1,0,0,4.0
-1.2970165215290606,1,3,2,-1.2680224167833534,-0.062224645460178266,1,3,1,0,0,0,3.0
-0.4075341020133893,1,3,2,-1.4721534707460933,-1.3615308279599305,1,2,0,0,1,1,2.0
-1.2970165215290606,1,1,1,0.824356028743625,-0.8890558525054751,0,0,1,1,0,0,2.0
-1.2970165215290606,0,3,1,-0.055700032635742025,0.41025032999427713,0,2,0,0,1,0,4.0
-0.4075341020133893,1,3,2,1.58917576764341,-0.29846213318740594,1,4,0,0,0,0,2.0
1.371430737017953,0,1,1,-1.090685643489053,-1.715887059550772,0,2,1,0,0,0,2.0
1.371430737017953,0,0,2,-0.7771630138979667,-1.3615308279599305,0,3,0,0,0,0,2.0
-0.4075341020133893,1,0,1,-0.1519805525960484,-1.715887059550772,1,2,0,1,1,0,0.0
-0.4075341020133893,0,1,0,-0.21509530833496246,1.7095565124940295,0,2,1,1,0,0,4.0
1.371430737017953,1,2,2,1.3926324238463692,-0.5346996209146336,0,1,1,0,1,0,2.0
-1.2970165215290606,0,0,2,1.7553653933188398,-1.125293340232703,1,3,0,0,0,0,1.0
1.371430737017953,1,2,3,1.1772144307707022,1.1189627931759603,1,1,1,0,0,0,4.0
0.4819483175022818,0,0,3,1.6532740421086558,1.355200280903188,0,3,0,1,1,0,4.0
-1.2970165215290606,1,0,2,1.7603654391645909,1.4733190247668018,0,2,1,1,0,0,4.0
1.371430737017953,0,3,1,-0.6223805788301802,-0.29846213318740594,0,0,0,0,0,0,4.0
1.371430737017953,1,0,2,1.3078589601713317,1.7095565124940295,0,2,1,0,1,0,4.0
-0.4075341020133893,0,0,3,0.24058658130520677,-1.3615308279599305,0,2,0,0,0,0,2.0
-1.2970165215290606,1,3,2,0.8794100102709309,-0.1803433893237921,1,3,1,0,0,1,1.0
1.371430737017953,0,1,2,0.6188263530501675,-0.062224645460178266,0,4,0,1,0,0,2.0
1.371430737017953,0,2,1,1.7883005974391901,-1.4796495718235445,0,3,1,0,0,0,0.0
-1.2970165215290606,1,3,2,1.6345352030655733,0.29213158613066326,0,2,1,0,0,0,3.0
-1.2970165215290606,1,2,4,1.193637703656463,1.237081537039574,0,0,1,0,1,1,4.0
0.4819483175022818,0,1,2,-0.7823678724429004,0.05589409840343559,1,4,1,0,0,0,3.0
-0.4075341020133893,0,2,1,0.42262301920704404,-1.715887059550772,1,1,1,0,1,0,0.0
-1.2970165215290606,1,1,1,0.004729285157766954,-0.8890558525054751,1,1,0,1,1,0,2.0
-0.4075341020133893,0,1,4,-0.564972766039704,-1.007174596369089,1,2,0,1,1,0,1.0
-1.2970165215290606,0,1,2,1.3556068130746304,-0.1803433893237921,1,2,0,0,0,0,3.0
-0.4075341020133893,0,0,3,-0.015085523548032576,1.1189627931759603,0,0,0,0,0,0,4.0
-0.4075341020133893,1,2,2,0.42191342062887316,0.17401284226704944,0,3,1,0,1,0,3.0
-0.4075341020133893,1,3,3,-0.055602111687183396,0.17401284226704944,0,1,1,0,0,1,4.0
0.4819483175022818,1,2,2,1.2891136856772676,-1.715887059550772,1,2,0,0,0,0,1.0
0.4819483175022818,0,0,1,-0.9565864507950204,-0.062224645460178266,1,2,1,1,1,0,3.0
0.4819483175022818,0,1,1,-0.11894864749116943,0.6464878177215048,1,3,0,0,0,0,4.0
-1.2970165215290606,1,0,2,0.1775555224060849,-1.007174596369089,0,0,1,0,1,0,2.0
-0.4075341020133893,1,1,1,-1.2938551294461416,-1.715887059550772,1,2,1,0,0,0,1.0
-0.4075341020133893,1,1,1,1.6685737113662171,-1.5977683156871583,0,1,1,0,0,0,0.0
1.371430737017953,0,1,2,-1.0550636001160545,-0.7709371086418614,0,4,0,0,0,1,0.0
-0.4075341020133893,1,2,2,1.456169599342201,-1.125293340232703,0,0,1,0,0,0,1.0
0.4819483175022818,0,2,3,1.7453297554912388,0.29213158613066326,0,4,1,1,1,0,3.0
-1.2970165215290606,0,0,3,-0.31618315253539564,-0.1803433893237921,0,2,0,1,0,0,4.0
0.4819483175022818,1,0,2,-0.7012136772927337,-0.7709371086418614,0,1,1,1,0,0,2.0
0.4819483175022818,1,1,2,0.7060513498747302,0.29213158613066326,0,2,0,0,0,0,4.0
-1.2970165215290606,1,2,2,-1.396753168155628,-0.29846213318740594,0,2,1,0,0,0,3.0
1.371430737017953,0,0,2,-1.3477505697459242,-0.1803433893237921,0,4,1,0,0,0,3.0
-1.2970165215290606,0,0,1,0.13807883123742012,0.6464878177215048,0,2,0,0,0,0,4.0
1.371430737017953,0,0,2,1.619299179582235,1.1189627931759603,0,1,1,0,1,1,0.0
1.371430737017953,1,0,2,0.0613953261967881,0.6464878177215048,0,4,0,0,0,0,4.0
-0.4075341020133893,0,1,3,-1.6616499559300986,-0.1803433893237921,0,3,0,0,0,0,4.0
0.4819483175022818,0,0,3,-1.4006087333977115,-0.29846213318740594,1,2,0,1,0,0,3.0
-0.4075341020133893,0,2,1,-1.35664267641953,0.41025032999427713,0,3,0,1,0,0,4.0
-0.4075341020133893,0,0,3,1.609068354431458,0.7646065615851186,1,2,1,0,0,0,4.0
-1.2970165215290606,1,2,1,1.0004488017748925,0.6464878177215048,1,3,0,0,0,0,3.0
-1.2970165215290606,0,1,2,-0.7055783803175006,1.237081537039574,1,3,1,0,0,0,4.0
0.4819483175022818,0,0,1,-0.06427533361927751,-0.29846213318740594,1,1,1,0,0,0,3.0
0.4819483175022818,0,2,2,1.356353181837461,-1.125293340232703,0,0,0,0,0,0,3.0
1.371430737017953,1,1,1,0.3147010648506127,1.4733190247668018,0,1,0,1,0,0,4.0
-0.4075341020133893,1,0,1,1.1883355818300871,-0.062224645460178266,1,2,0,0,0,0,4.0
-0.4075341020133893,0,0,2,0.7876157118143504,1.0008440493123463,1,1,0,0,0,0,4.0
0.4819483175022818,0,2,3,0.659461683069038,-0.6528183647782475,1,2,1,0,0,0,2.0
1.371430737017953,1,0,2,-0.8075099671532099,0.7646065615851186,0,3,0,1,1,0,4.0
0.4819483175022818,1,0,0,-0.5822812284416595,0.528369073857891,0,1,0,0,0,0,4.0
1.371430737017953,0,1,0,0.2178261281199612,-0.7709371086418614,1,2,1,0,1,0,1.0
0.4819483175022818,1,1,2,-1.4565532883069319,1.1189627931759603,0,0,0,0,0,0,4.0
-0.4075341020133893,0,0,1,-1.474109274515321,0.29213158613066326,1,3,1,1,0,0,4.0
-1.2970165215290606,1,1,3,0.7665108417413692,-0.6528183647782475,1,3,1,0,0,0,1.0
1.371430737017953,0,1,1,-1.2392621341302346,-0.7709371086418614,0,2,0,0,1,0,4.0
0.4819483175022818,1,1,3,0.1013707245468795,-0.4165808770510198,1,0,1,0,0,0,3.0
1.371430737017953,1,3,0,0.9402755281377491,-1.3615308279599305,0,1,0,0,0,0,2.0
0.4819483175022818,1,0,1,0.06424804668378915,-0.7709371086418614,0,4,0,0,0,1,2.0
-0.4075341020133893,0,2,2,1.205457585495722,0.6464878177215048,1,2,0,0,1,0,4.0
0.4819483175022818,0,0,2,1.211028558201984,1.5914377686304155,0,0,0,1,0,0,4.0
-0.4075341020133893,0,2,3,-1.5882752391190809,-0.4165808770510198,0,2,1,1,0,0,4.0
1.371430737017953,1,1,3,1.6139697482036055,0.8827253054487325,1,2,0,0,0,0,4.0
-0.4075341020133893,1,1,2,1.0741428996142972,1.5914377686304155,0,1,1,1,0,0,2.0
-1.2970165215290606,0,0,1,-0.4461741210927222,0.29213158613066326,0,3,0,1,0,0,4.0
0.4819483175022818,1,0,2,-0.8885801470855349,0.29213158613066326,1,3,0,0,0,0,4.0
1.371430737017953,0,0,1,0.7114612476410864,1.4733190247668018,1,1,1,0,1,1,4.0
-1.2970165215290606,1,1,2,1.21775807313144,0.17401284226704944,0,2,1,0,0,0,4.0
1.371430737017953,1,2,2,-0.9674669776985008,0.528369073857891,0,3,0,1,1,0,4.0
-1.2970165215290606,0,0,1,-0.15930743488174065,-0.29846213318740594,1,2,1,0,1,0,3.0
-0.4075341020133893,0,0,3,-0.19688905499246218,1.237081537039574,0,2,1,0,1,1,4.0
0.4819483175022818,0,0,2,-1.4158199028719956,1.7095565124940295,0,1,1,0,0,0,4.0
0.4819483175022818,1,1,2,-0.6330395847656226,-1.715887059550772,0,1,1,0,0,1,1.0
-0.4075341020133893,1,1,4,-0.11134992466162669,0.528369073857891,0,2,0,1,0,0,4.0
1.371430737017953,1,0,3,0.7949175333574677,-0.1803433893237921,1,1,0,0,0,0,3.0
0.4819483175022818,1,3,1,0.5393521323660229,-1.2434120840963168,0,3,0,0,0,0,1.0
1.371430737017953,0,0,4,0.3492798400414533,0.29213158613066326,0,0,0,0,1,0,4.0
0.4819483175022818,0,1,2,-0.5277254579327952,-0.4165808770510198,0,0,1,1,0,1,3.0
1.371430737017953,1,1,2,1.1851202078210143,0.17401284226704944,0,0,0,1,0,1,1.0
0.4819483175022818,0,0,2,-0.07689881892885216,-1.715887059550772,0,4,1,0,1,1,3.0
0.4819483175022818,1,1,1,-0.13272832286070113,-1.2434120840963168,0,2,1,0,1,0,2.0
-1.2970165215290606,1,3,1,1.606437485290649,-1.3615308279599305,0,0,1,0,0,0,2.0
1.371430737017953,0,1,2,-0.3560146844287722,0.17401284226704944,0,2,0,0,1,0,4.0
-1.2970165215290606,1,0,3,0.4161621477549209,1.1189627931759603,0,3,0,1,0,0,4.0
-1.2970165215290606,0,3,2,-0.4347572478149213,0.41025032999427713,0,0,1,0,1,1,4.0
-0.4075341020133893,0,0,3,-0.6964801044155275,0.05589409840343559,1,3,1,0,0,0,0.0
-0.4075341020133893,1,0,1,1.2899134717973764,0.7646065615851186,1,2,0,0,0,0,4.0
-1.2970165215290606,0,0,0,0.24876164608461274,1.1189627931759603,1,0,0,0,0,0,4.0
1.371430737017953,0,0,2,0.6252374686166324,-1.007174596369089,0,3,0,0,0,0,2.0
1.371430737017953,1,2,1,0.7066555739531789,-0.8890558525054751,0,4,1,0,0,1,3.0
1.371430737017953,0,0,1,-1.2384613200103427,1.355200280903188,0,3,0,0,0,0,4.0
0.4819483175022818,1,0,3,-1.138883758882241,0.8827253054487325,0,3,1,1,0,1,4.0
1.371430737017953,0,1,1,-1.2217190833015257,-0.1803433893237921,0,2,1,1,0,1,4.0
-1.2970165215290606,0,1,4,0.8401838587621449,0.29213158613066326,0,3,0,0,0,0,4.0
-1.2970165215290606,1,0,2,0.6029004395696732,1.4733190247668018,0,3,0,0,0,0,4.0
-0.4075341020133893,1,0,1,-0.08271630089079034,0.7646065615851186,1,3,0,0,0,0,4.0
-0.4075341020133893,1,2,2,0.3543650764657649,0.41025032999427713,1,4,0,0,0,0,3.0
1.371430737017953,1,0,2,-1.0375650956978604,-0.1803433893237921,0,3,0,0,0,0,4.0
-0.4075341020133893,0,3,0,-0.1607873814254049,-1.3615308279599305,0,0,0,0,0,0,2.0
-0.4075341020133893,1,3,2,-1.7001076417048324,0.7646065615851186,0,2,0,0,0,1,4.0
0.4819483175022818,1,2,2,1.7830781662937312,1.0008440493123463,1,1,1,0,0,0,4.0
0.4819483175022818,1,0,2,-0.5253241271363475,1.4733190247668018,0,4,0,0,0,0,4.0
-1.2970165215290606,1,0,3,-0.5390398170233821,-1.3615308279599305,0,0,1,1,0,0,2.0
-0.4075341020133893,0,0,3,-0.2938922978335048,1.1189627931759603,0,1,1,1,1,0,4.0
-0.4075341020133893,0,0,3,-0.5638853133588027,-1.4796495718235445,1,2,0,1,0,0,1.0
0.4819483175022818,1,3,2,1.0587398881881607,-0.6528183647782475,0,4,1,0,1,0,2.0
-1.2970165215290606,0,0,0,-0.19101988925427832,0.41025032999427713,0,2,1,0,0,0,4.0
1.371430737017953,0,0,2,0.9709616912380814,0.8827253054487325,0,0,1,0,1,0,4.0
-1.2970165215290606,0,1,1,0.8251063328577705,-0.5346996209146336,1,3,1,0,0,0,2.0
-0.4075341020133893,0,0,0,1.4672236058407537,-0.1803433893237921,0,1,0,0,1,0,3.0
-1.2970165215290606,1,0,1,0.35744089132466267,0.6464878177215048,0,4,0,0,1,0,4.0
-0.4075341020133893,1,2,2,-0.551610820047692,1.4733190247668018,0,3,1,0,0,0,4.0
0.4819483175022818,0,2,3,-0.8018699533324729,0.528369073857891,1,3,0,0,0,0,4.0
1.371430737017953,0,0,2,1.066006226438057,0.41025032999427713,0,4,1,0,0,0,3.0
0.4819483175022818,1,0,1,1.5740740978994843,0.7646065615851186,0,2,0,1,1,0,1.0
1.371430737017953,0,0,2,1.2761938639258572,1.4733190247668018,1,0,1,0,0,1,4.0
-1.2970165215290606,1,1,2,0.01896910134140386,1.0008440493123463,0,1,1,0,0,0,4.0
0.4819483175022818,0,1,2,-1.0925230155808014,1.355200280903188,0,3,0,0,0,1,4.0
0.4819483175022818,0,0,2,-0.3528449094309289,0.6464878177215048,1,2,1,1,0,0,4.0
-0.4075341020133893,0,2,0,0.03353726981493202,0.05589409840343559,0,2,0,1,0,1,4.0
0.4819483175022818,0,0,3,0.2981734838725336,-0.8890558525054751,0,1,0,0,0,0,3.0
0.4819483175022818,1,0,0,-1.2631700398152361,-0.062224645460178266,0,3,0,1,0,0,3.0
-0.4075341020133893,0,1,1,0.22156248875223133,0.17401284226704944,0,0,0,0,0,0,4.0
-1.2970165215290606,0,0,0,0.8702056313474269,1.355200280903188,0,0,1,1,0,0,4.0
-0.4075341020133893,0,1,4,-1.6281829192056811,-0.4165808770510198,0,2,0,0,0,0,4.0
0.4819483175022818,0,1,2,0.05277211732101578,1.1189627931759603,1,2,0,0,0,0,4.0
1.371430737017953,0,0,2,-1.0646960125653058,0.6464878177215048,0,3,1,0,0,0,4.0
-1.2970165215290606,1,3,1,-0.06004927667882626,0.41025032999427713,0,3,0,0,1,0,1.0
-1.2970165215290606,0,0,3,0.331167208959933,-0.7709371086418614,1,1,0,0,1,0,2.0
-0.4075341020133893,1,0,2,0.22071273254252824,-1.5977683156871583,0,0,0,0,0,0,2.0
1.371430737017953,0,0,2,-1.2878811996929114,0.17401284226704944,0,4,1,0,0,0,3.0
-0.4075341020133893,1,2,1,-0.5891980901054534,1.355200280903188,1,3,0,1,0,0,2.0
1.371430737017953,0,0,2,1.427702103743176,1.4733190247668018,0,2,1,1,0,1,4.0
0.4819483175022818,0,1,1,1.643440903901128,-0.4165808770510198,0,3,0,0,0,0,3.0
-1.2970165215290606,1,3,1,-0.5839760018369021,-0.29846213318740594,0,2,1,1,0,0,3.0
0.4819483175022818,0,0,2,1.17294322643512,-1.3615308279599305,1,4,0,0,0,0,1.0
1.371430737017953,0,0,2,0.625035951203721,-1.3615308279599305,1,1,1,0,0,0,2.0
-0.4075341020133893,1,3,0,-0.8823073312693789,0.17401284226704944,1,3,0,0,0,0,1.0
1.371430737017953,1,2,2,1.2404894067555008,1.1189627931759603,0,2,1,0,0,0,4.0
-0.4075341020133893,1,0,2,-1.0821183994628154,-0.062224645460178266,1,2,1,1,0,0,3.0
-0.4075341020133893,0,0,2,-1.0029107612737782,0.528369073857891,1,1,1,0,0,0,4.0
-0.4075341020133893,0,2,2,-1.5055824618192473,0.29213158613066326,1,1,1,1,0,1,4.0
1.371430737017953,0,0,2,-0.44334781623166325,-1.5977683156871583,0,4,0,1,0,0,1.0
-1.2970165215290606,1,0,1,-1.0101398844073761,0.6464878177215048,0,2,1,0,0,0,4.0
-1.2970165215290606,0,2,1,-1.1225693776121617,0.41025032999427713,1,3,1,1,0,0,0.0
-0.4075341020133893,0,0,2,-0.17563869460981918,-0.4165808770510198,0,3,0,0,1,0,3.0
0.4819483175022818,1,2,2,-1.499332593263665,-1.007174596369089,0,1,0,0,0,0,3.0
-0.4075341020133893,0,2,1,-0.3328644516931276,1.4733190247668018,1,2,0,0,0,0,4.0
-0.4075341020133893,1,1,2,1.2668737732145074,-0.29846213318740594,0,2,1,1,0,0,2.0
